标题,开发商,房子信息,发布信息,售价/万,单价
晓郡一期纯边套 精装满二带车位 户型方正 看房方便,融创晓郡花园一期 -金东区,3室2厅 | 89平米 | 南 | 其他 | 低楼层(共20层)  | 板塔结合,1人关注 / 一年前发布,213.6,"24,000元/平"
紫金湾B区  户型方正 采光好,紫金湾B区 -金东区,3室2厅 | 81平米 | 南 北 | 其他 | 高楼层(共10层)  | 暂无数据,4人关注 / 11个月以前发布,200,"24,692元/平"
楼层好，视野宽阔，绿化优美，地理位置不错,御园御公馆 -江北,3室2厅 | 136平米 | 南 北 | 其他 | 中楼层(共17层)  | 板楼,2人关注 / 一年前发布,338,"24,853元/平"
保集庄园 品质小区带车位 带花园  小区环境好,保集湖海塘庄园北区 -湖海塘,3室1厅 | 142平米 | 南 | 其他 | 低楼层(共27层)  | 塔楼,0人关注 / 9个月以前发布,618,"43,522元/平"
篁园服装市场一桥之隔，眺望义乌江，户型明亮开阔,篁园香江公寓 -江东,1室1厅 | 157.51平米 | 南 | 其他 | 中楼层(共25层)  | 暂无数据,1人关注 / 一年前发布,210,"13,333元/平"
保集半岛 2室1厅 东南,保集半岛 -江南,2室1厅 | 108平米 | 东南 | 精装 | 低楼层(共10层)  | 板楼,2人关注 / 一年前发布,186.8,"17,297元/平"
户型方正 两开间朝南 3房 2卫 楼层好 采光好,融创晓郡花园一期 -金东区,3室2厅 | 89平米 | 南 北 | 其他 | 中楼层(共33层)  | 塔楼,0人关注 / 一年前发布,190,"21,349元/平"
新房已看好诚心急售，品质小区，静等有缘人,当代华府 -江南,3室2厅 | 128平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,2人关注 / 11个月以前发布,280,"21,875元/平"
房东诚心卖，全明户型，采光好。全落地半落地窗,保集江湾花园 -金东区,3室2厅 | 148平米 | 南 北 | 其他 | 低楼层(共17层)  | 板塔结合,0人关注 / 11个月以前发布,598,"40,406元/平"
篁园服装市场一桥之隔，眺望义乌江，户型明亮开阔,篁园香江公寓 -江东,1室1厅 | 157.51平米 | 南 | 其他 | 中楼层(共25层)  | 暂无数据,1人关注 / 一年前发布,210,"13,333元/平"
户型方正 两开间朝南 3房 2卫 楼层好 采光好,融创晓郡花园一期 -金东区,3室2厅 | 89平米 | 南 北 | 其他 | 中楼层(共33层)  | 塔楼,0人关注 / 一年前发布,190,"21,349元/平"
新房已看好诚心急售，品质小区，静等有缘人,当代华府 -江南,3室2厅 | 128平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,2人关注 / 11个月以前发布,280,"21,875元/平"
香桂院经典户型，户型方正，采光好，楼层好视野开阔,香桂院 -湖海塘,3室1厅 | 127平米 | 南 | 其他 | 低楼层(共18层)  | 暂无数据,0人关注 / 3个月以前发布,268,"21,103元/平"
迎宾花园 2室2厅 南,迎宾花园 -江北,2室2厅 | 85平米 | 南 | 其他 | 中楼层(共8层)  | 板塔结合,1人关注 / 10个月以前发布,139.8,"16,448元/平"
蔚蓝海岸、品质小区、设施齐全、看房方便,中宁蔚蓝海岸 -金东区,3室1厅 | 89.16平米 | 南 | 其他 | 低楼层(共29层)  | 板塔结合,2人关注 / 6个月以前发布,198,"22,208元/平"
新锐商住楼 3室2厅 南 北,新锐商住楼 -金东区,3室2厅 | 136.03平米 | 南 北 | 其他 | 中楼层(共8层)  | 板楼,1人关注 / 7个月以前发布,150,"11,027元/平"
满2年，有车位，看房方便，楼层好，西边套，环境好。,光明湖海城市花园 -湖海塘,4室2厅 | 137平米 | 北 南 | 其他 | 中楼层(共20层)  | 塔楼,1人关注 / 6个月以前发布,345,"25,183元/平"
东阳江旁视野宽阔，采光充足，配套齐全，交通便利,中港浅水湾 -多湖,3室2厅 | 126平米 | 南 | 其他 | 高楼层(共17层)  | 塔楼,0人关注 / 5个月以前发布,239.8,"19,032元/平"
紫金湾D区 3室1厅 南,紫金湾D区 -金东区,3室1厅 | 89.67平米 | 南 | 其他 | 中楼层(共33层)  | 板楼,0人关注 / 4个月以前发布,220,"24,535元/平"
楼层好 ，采光好，房型设计布局合理,三江国际花园 -多湖,2室2厅 | 99平米 | 南 | 其他 | 中楼层(共15层)  | 板楼,2人关注 / 10个月以前发布,235,"23,738元/平"
颐景园精装修110平带车位，湖景房，中高楼层,金义颐景园 -金义都市新区,3室2厅 | 110平米 | 南 | 其他 | 高楼层(共26层)  | 板楼,0人关注 / 4个月以前发布,155,"14,091元/平"
全明户型，自住装修，满五唯一，诚心出售,阳光绿洲湾 -江南,3室2厅 | 124平米 | 南 北 | 简装 | 中楼层(共7层)  | 暂无数据,0人关注 / 一年前发布,228,"18,388元/平"
小区精装交付，配套设施完善，泳池，小孩子的游乐园,意谐缤虹星城 -婺城新区,3室1厅 | 86.71平米 | 南 北 | 其他 | 中楼层(共33层)  | 板楼,0人关注 / 一年前发布,128,"14,762元/平"
晓郡一期房源 毛坯满两年 户型方正 看房方便,融创晓郡花园一期 -金东区,3室2厅 | 89平米 | 南 | 其他 | 高楼层(共20层)  | 板塔结合,0人关注 / 一年前发布,200,"22,472元/平"
安居苑(婺城区)3-1-1-1 126.19m²,安居苑(婺城区) -江南,3室1厅 | 126.19平米 | 南 | 其他 | 低楼层(共6层)  | 塔楼,0人关注 / 一年前发布,216,"17,118元/平"
康桥别院， 三房， 楼栋位置好,尚格康桥别院 -婺城新区,3室2厅 | 117平米 | 南 | 其他 | 中楼层(共11层)  | 板塔结合,2人关注 / 一年前发布,160,"13,676元/平"
位于金华金东，边上就是万达广场，边上有轻轨,金都美苑 -金东区,3室2厅 | 110平米 | 南 | 其他 | 低楼层(共27层)  | 板楼,1人关注 / 一年前发布,253,"23,000元/平"
西边套 实用面积多，满两年  车库另算，商圈配套齐全,金报步阳华府 -金东区,3室2厅 | 107平米 | 南 | 其他 | 中楼层(共17层)  | 塔楼,0人关注 / 一年前发布,331,"30,935元/平"
-1+1的复式毛坯房，-1楼带院子，给您更多的私人空间。,紫金玉澜 -婺城新区,4室2厅 | 244平米 | 南 北 | 其他 | 低楼层(共7层)  | 板塔结合,2人关注 / 一年前发布,350,"14,345元/平"
全新小区，低总价三房，百变毛坯随心装修。,紫悦花园 -湖海塘,3室1厅 | 105平米 | 南 北 | 其他 | 中楼层(共8层)  | 暂无数据,0人关注 / 4个月以前发布,189.8,"18,077元/平"
白沙春晓 3房2厅1厨1卫，104平方 152万带一个大车库,白沙春晓 -婺城新区,3室2厅 | 103.83平米 | 南 | 其他 | 高楼层(共16层)  | 板塔结合,5人关注 / 一年前发布,119,"11,462元/平"
香堤意墅 3室2厅 南 北,香堤意墅 -金东区,3室2厅 | 84平米 | 南 北 | 其他 | 低楼层(共33层)  | 板塔结合,0人关注 / 1个月以前发布,115,"13,691元/平"
地理位置较好，楼层佳，视野开阔，关系明亮，拎包入住,蓝湾国际花园 -婺城新区,3室2厅 | 139平米 | 南 | 其他 | 高楼层(共18层)  | 板塔结合,0人关注 / 一年前发布,210,"15,108元/平"
武义江畔，出门就是沿江公园，两房朝南，随时看房,假日城市花园 -江南,3室2厅 | 135平米 | 南 | 其他 | 中楼层(共6层)  | 板楼,0人关注 / 8个月以前发布,259,"19,186元/平"
外滩毛坯，带车位 满五唯一  看房方便,保集外滩 -金东区,3室2厅 | 140平米 | 南 北 | 其他 | 中楼层(共8层)  | 板塔结合,6人关注 / 一年前发布,365,"26,072元/平"
稀有别墅 户型好 方正 采光好 小区环境优美,紫金湾D区 -金东区,5室3厅 | 420平米 | 南 北 | 其他 | 3层  | 板楼 | 联排别墅 ,1人关注 / 一年前发布,938,"22,334元/平"
新房已看好诚心急售，品质小区，静等有缘人,光明湖海城市花园 -湖海塘,4室2厅 | 142平米 | 南 | 其他 | 高楼层(共27层)  | 塔楼,0人关注 / 8个月以前发布,368,"25,916元/平"
保集蓝郡 3室2厅 南,保集蓝郡 -江南,3室2厅 | 143平米 | 南 | 其他 | 低楼层(共18层)  | 板楼,0人关注 / 8个月以前发布,345,"24,126元/平"
新房已看好诚心急售，品质小区，静等有缘人,光明湖海城市花园 -湖海塘,4室2厅 | 142平米 | 南 | 其他 | 高楼层(共27层)  | 塔楼,0人关注 / 8个月以前发布,368,"25,916元/平"
新房已看好诚心急售，品质小区，静等有缘人,滨湖印象花园 -湖海塘,4室2厅 | 138平米 | 南 北 | 其他 | 低楼层(共16层)  | 板楼,1人关注 / 一年前发布,308,"22,319元/平"
保集蓝郡 3室2厅 南,保集蓝郡 -江南,3室2厅 | 143平米 | 南 | 其他 | 低楼层(共18层)  | 板楼,0人关注 / 8个月以前发布,345,"24,126元/平"
新房已看好诚心急售，品质小区，静等有缘人,红星天铂 -江南,4室2厅 | 126.6平米 | 南 | 其他 | 高楼层(共8层)  | 暂无数据,0人关注 / 一年前发布,354,"27,963元/平"
新房已看好诚心急售，品质小区，静等有缘人,保集蓝郡 -江南,4室2厅 | 184平米 | 南 | 其他 | 高楼层(共33层)  | 塔楼,0人关注 / 一年前发布,530,"28,805元/平"
新房已看好诚心急售，品质小区，静等有缘人,保集湖海塘庄园北区 -湖海塘,4室2厅 | 170平米 | 南 | 其他 | 高楼层(共31层)  | 塔楼,2人关注 / 一年前发布,698,"41,059元/平"
配套设施齐全、户型好、高素质住客，带车位,金色海塘 -江南,3室2厅 | 125平米 | 南 | 其他 | 低楼层(共31层)  | 暂无数据,1人关注 / 一年前发布,279.8,"22,384元/平"
新房已看好诚心急售，品质小区，静等有缘人,绿城海棠花园 -湖海塘,3室2厅 | 140.2平米 | 南 | 其他 | 高楼层(共17层)  | 板楼,0人关注 / 11个月以前发布,438,"31,242元/平"
新房已看好诚心急售，品质小区，静等有缘人,红星天铂 -江南,4室1厅 | 126平米 | 南 | 其他 | 低楼层(共8层)  | 暂无数据,0人关注 / 一年前发布,350,"27,778元/平"
红星品质小区，光线充足，户型通透，交通便利.,红星天铂 -江南,4室2厅 | 126平米 | 南 | 毛坯 | 中楼层(共8层)  | 暂无数据,1人关注 / 一年前发布,365,"28,969元/平"
保集海塘府4-2-1-2，140平，470万,保集海塘府 -湖海塘,4室2厅 | 140平米 | 南 | 其他 | 低楼层(共18层)  | 塔楼,0人关注 / 一年前发布,425,"30,358元/平"
湖海塘品质小区 配套设施齐全 交通便利,滨湖印象花园 -湖海塘,3室1厅 | 137.39平米 | 南 | 其他 | 低楼层(共16层)  | 板楼,0人关注 / 一年前发布,330,"24,020元/平"
金桂院南区3-2-1-2 96.00m² 186 万,金桂院南区 -湖海塘,3室2厅 | 96平米 | 南 | 其他 | 高楼层(共7层)  | 板楼,2人关注 / 一年前发布,182.8,"19,042元/平"
新房已看好诚心急售，品质小区，静等有缘人,保集湖海塘庄园北区 -湖海塘,3室2厅 | 138平米 | 南 | 其他 | 低楼层(共27层)  | 塔楼,6人关注 / 一年前发布,388.8,"28,174元/平"
南国名城 3室1厅 南,南国名城 -江南,3室1厅 | 130平米 | 南 | 其他 | 低楼层(共15层)  | 板楼,0人关注 / 1个月以前发布,230,"17,693元/平"
蝶景湾 1楼带院子，朝南带露台的房子 ，,蝶景湾御江山 -金东区,3室2厅 | 114.52平米 | 南 | 其他 | 低楼层(共6层)  | 板楼,7人关注 / 一年前发布,228,"19,910元/平"
金地艺境 3室2厅 南,金地艺境 -金东区,3室2厅 | 117平米 | 南 | 其他 | 低楼层(共10层)  | 板塔结合,0人关注 / 4个月以前发布,298,"25,471元/平"
出行便利    环境好    精装修,保利大国璟 -江北,3室2厅 | 97平米 | 南 | 其他 | 中楼层(共17层)  | 暂无数据,1人关注 / 一年前发布,320,"32,990元/平"
紫东星座，视野宽阔，采光充足，配套设施齐全,紫东星座 -江南,5室2厅 | 168平米 | 南 北 | 精装 | 中楼层(共19层)  | 塔楼,1人关注 / 一年前发布,518,"30,834元/平"
金报.步阳华府CBD小区带车位！看房方便！,金报步阳华府 -金东区,2室1厅 | 87平米 | 南 | 其他 | 低楼层(共17层)  | 暂无数据,0人关注 / 一年前发布,275,"31,610元/平"
紫东星座，满二，装修清爽，拎包入住,紫东星座 -江南,3室2厅 | 112.05平米 | 南 | 精装 | 中楼层(共19层)  | 塔楼,0人关注 / 10个月以前发布,268.8,"23,990元/平"
南湖花园北区 4室2厅 南,南湖花园北区 -江南,4室2厅 | 146平米 | 南 | 其他 | 中楼层(共6层)  | 板楼,1人关注 / 一年前发布,220,"15,069元/平"
房子户型合理，商圈配套齐全，业主诚心售卖。,嘉华佳园 -金东区,3室2厅 | 95平米 | 南 | 其他 | 高楼层(共7层)  | 板楼,9人关注 / 一年前发布,158,"16,632元/平"
房屋通风性佳，采光充足，户型方正,金地天御 -江南,3室2厅 | 89.16平米 | 南 | 其他 | 低楼层(共18层)  | 板楼,0人关注 / 一年前发布,248,"27,816元/平"
金湖雅苑  湖海塘板块  仅仅一步之遥就是公园风景好,金湖雅苑 -湖海塘,4室1厅 | 141.72平米 | 南 | 其他 | 中楼层(共28层)  | 暂无数据,0人关注 / 6个月以前发布,288,"20,322元/平"
交通便利好租空置期短，小区好位置，看房方便,金都美地 -金东区,3室2厅 | 135.14平米 | 南 | 其他 | 中楼层(共18层)  | 板楼,3人关注 / 一年前发布,288,"21,312元/平"
户型方正 采光好 小区绿化高 设施完善 看房方便,中天·江上明月 -金东区,4室2厅 | 143.73平米 | 南 | 其他 | 低楼层(共16层)  | 暂无数据,4人关注 / 一年前发布,345,"24,004元/平"
江湾一号，保集名片，江景好，居民素质好,保集江湾花园 -金东区,3室2厅 | 126平米 | 南 | 其他 | 中楼层(共16层)  | 板塔结合,0人关注 / 8个月以前发布,466,"36,985元/平"
楼层好，带附房，户型好！采光好！,心怡家园 -金东区,3室2厅 | 117平米 | 南 北 | 其他 | 高楼层(共7层)  | 板塔结合,2人关注 / 一年前发布,185,"15,812元/平"
视野开阔、采光好，配套设施齐全，交通便利。,新纪元·香湖 -湖海塘,3室2厅 | 120平米 | 南 北 | 毛坯 | 中楼层(共14层)  | 板楼,2人关注 / 10个月以前发布,312,"26,000元/平"
金报.步阳华府CBD小区带车位！看房方便！,金报步阳华府 -金东区,2室1厅 | 87平米 | 南 | 其他 | 低楼层(共17层)  | 暂无数据,0人关注 / 一年前发布,275,"31,610元/平"
出行便利    环境好    精装修,保利大国璟 -江北,3室2厅 | 97平米 | 南 | 其他 | 中楼层(共17层)  | 暂无数据,1人关注 / 一年前发布,320,"32,990元/平"
紫东星座，视野宽阔，采光充足，配套设施齐全,紫东星座 -江南,5室2厅 | 168平米 | 南 北 | 精装 | 中楼层(共19层)  | 塔楼,1人关注 / 一年前发布,518,"30,834元/平"
户型方正 采光好 小区绿化高 设施完善 看房方便,中天·江上明月 -金东区,3室2厅 | 108平米 | 南 | 其他 | 低楼层(共16层)  | 暂无数据,3人关注 / 一年前发布,225,"20,834元/平"
蝶景湾，三房自住精装，拎包入住,蝶景湾御江山 -金东区,2室2厅 | 89平米 | 东南 | 其他 | 高楼层(共7层)  | 板楼,7人关注 / 8个月以前发布,159.8,"17,956元/平"
金东区  火车南站轻轨，交通便利,申华翡翠城 -金东区,3室2厅 | 106平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,1人关注 / 一年前发布,155,"14,623元/平"
视野开阔、采光好，配套设施齐全，交通便利,新都会 -江南,3室1厅 | 141平米 | 南 | 精装 | 低楼层(共33层)  | 板楼,0人关注 / 10个月以前发布,285,"20,213元/平"
新房已看好诚心急售，品质小区，静等有缘人,南国名城 -江南,3室2厅 | 142平米 | 南 | 其他 | 中楼层(共10层)  | 塔楼,6人关注 / 9个月以前发布,230,"16,198元/平"
视野开阔，采光充足，环境优美，交通便利，安静优雅,御景苑 -江南,4室2厅 | 179平米 | 南 | 其他 | 低楼层(共17层)  | 板塔结合,2人关注 / 一年前发布,344,"19,218元/平"
申华翡翠城 3室2厅 南,申华翡翠城 -金东区,3室2厅 | 112平米 | 南 | 其他 | 中楼层(共7层)  | 板楼,0人关注 / 9个月以前发布,168,"15,000元/平"
金色海塘，精装三房，看房方便，价可谈,金色海塘 -江南,3室2厅 | 125.08平米 | 南 北 | 其他 | 高楼层(共31层)  | 板楼,0人关注 / 11个月以前发布,359.9,"28,774元/平"
金报步阳华府，四房两厅，户型方正，采光良好,金报步阳华府 -金东区,4室2厅 | 125平米 | 南 | 其他 | 中楼层(共18层)  | 板塔结合,0人关注 / 9个月以前发布,478,"38,240元/平"
蝶景湾御江山 配套齐全 带一个14平辅房（14万）,蝶景湾御江山 -金东区,3室2厅 | 102.43平米 | 南 | 其他 | 高楼层(共7层)  | 板楼,1人关注 / 一年前发布,205,"20,014元/平"
户型方正，带车位，花园式小区，业主诚心出售,风和苑 -金东区,3室2厅 | 89平米 | 南 | 其他 | 低楼层(共11层)  | 暂无数据,3人关注 / 一年前发布,189,"21,236元/平"
