标题,开发商,房子信息,发布信息,售价/万,单价
南海阳光小区，小户型，看房方便。,南海阳光 -老城,1室1厅 | 58.9平米 | 北 | 其他 | 高楼层(共21层)  | 板塔结合,0人关注 / 一年前发布,83,"14,092元/平"
恒大开发商，品质好，配套齐全，成熟小区 标准两房,恒大御景湾 -老城,2室1厅 | 90.42平米 | 南 | 精装 | 低楼层(共33层)  | 板塔结合,1人关注 / 一年前发布,102,"11,281元/平"
恒大御景湾 精装小户型 长寿之乡,恒大御景湾 -老城,1室1厅 | 50.51平米 | 南 | 精装 | 中楼层(共33层)  | 板塔结合,3人关注 / 10个月以前发布,57.8,"11,444元/平"
海航幸福家园小区 2室1厅 南,海航幸福家园小区 -老城,2室1厅 | 95平米 | 南 | 其他 | 中楼层(共6层)  | 板塔结合,2人关注 / 一年前发布,75,"7,895元/平"
南海之滨 1室1厅 北,南海之滨 -老城,1室1厅 | 58.69平米 | 北 | 简装 | 中楼层(共26层)  | 板楼,1人关注 / 2个月以前发布,65,"11,076元/平"
海口西 小户型 低总价 楼层好 小区环境优美,佳元·七彩澜湾 -老城,1室2厅 | 55平米 | 南 | 其他 | 中楼层(共23层)  | 板塔结合,1人关注 / 5个月以前发布,70,"12,728元/平"
福隆·丽水湾 2室2厅 东南,福隆·丽水湾 -老城,2室2厅 | 93.5平米 | 东南 | 其他 | 高楼层(共16层)  | 板楼,0人关注 / 一年前发布,150,"16,043元/平"
优质房源，拎包入住，看房方便。,恒大御景湾 -老城,1室1厅 | 50平米 | 南 | 其他 | 中楼层(共33层)  | 板塔结合,1人关注 / 5个月以前发布,55,"11,000元/平"
福隆丽水湾一期两房出售85平米110万,福隆·丽水湾 -老城,2室2厅 | 84.75平米 | 北 | 简装 | 低楼层(共23层)  | 板塔结合,1人关注 / 11个月以前发布,110,"12,980元/平"
精装 入户花园 交通生活方便 门口有购物店,东汇•森语林 -老城,2室2厅 | 74.5平米 | 东北 | 精装 | 低楼层(共18层)  | 板塔结合,4人关注 / 一年前发布,83,"11,141元/平"
金手指·环城一号 2室2厅 北,金手指·环城一号 -老城,2室2厅 | 69.63平米 | 北 | 精装 | 低楼层(共16层)  | 板楼,3人关注 / 一年前发布,59,"8,474元/平"
小区地理位置优越，生活便利，适宜久居,香缇假日 -老城,2室2厅 | 87.6平米 | 南 | 简装 | 中楼层(共12层)  | 板塔结合,2人关注 / 一年前发布,79,"9,019元/平"
户型方正 环境优美  满四 随时看房,四季康城诗健苑 -老城,2室2厅 | 80平米 | 北 | 毛坯 | 中楼层(共14层)  | 板塔结合,1人关注 / 一年前发布,98,"12,250元/平"
户型方正，南北通透，采光好 ，视野好,华西·芙蓉海 -老城,2室2厅 | 76.02平米 | 南 | 其他 | 高楼层(共24层)  | 板塔结合,3人关注 / 8个月以前发布,70,"9,209元/平"
满五唯一 夜市旁边生活配套齐全，交通便利。,香缇假日 -老城,1室1厅 | 40平米 | 北 | 其他 | 中楼层(共17层)  | 板塔结合,0人关注 / 一年前发布,34,"8,500元/平"
海南买房选老城，老城买房中华坊，休闲度假两相宜。,中华坊 -老城,1室1厅 | 56平米 | 南 | 精装 | 中楼层(共18层)  | 板楼,6人关注 / 10个月以前发布,65,"11,608元/平"
长寿之乡澄迈 千亩红树林湿地公园 尽享双海湾 景观,郁林郡 -福山,2室2厅 | 71.5平米 | 南 | 精装 | 低楼层(共17层)  | 板塔结合,2人关注 / 一年前发布,70,"9,791元/平"
老城繁华地段，环境好，户型好，设备齐全，有温泉。,东汇•森语林 -老城,1室1厅 | 57.37平米 | 南 | 精装 | 高楼层(共18层)  | 暂无数据,1人关注 / 8个月以前发布,58,"10,110元/平"
此房满五唯一，精装修.........................,恒大御景湾 -老城,2室1厅 | 81平米 | 南 | 其他 | 高楼层(共18层)  | 板塔结合,0人关注 / 10个月以前发布,102,"12,593元/平"
小区环境好，物业服务到位...,鲁能海蓝福源 -老城,2室2厅 | 81平米 | 南 北 | 其他 | 高楼层(共18层)  | 塔楼,2人关注 / 一年前发布,112,"13,828元/平"
长寿之乡，盈滨半岛，鲁能海蓝福源，南北通透,鲁能海蓝福源 -老城,2室1厅 | 93.1平米 | 南 北 | 其他 | 低楼层(共30层)  | 板塔结合,5人关注 / 10个月以前发布,92,"9,882元/平"
精装修， 电梯房，楼层高， 采光好， 视野开阔。,尚域世家 -老城,2室2厅 | 78平米 | 南 | 精装 | 中楼层(共18层)  | 板塔结合,0人关注 / 11个月以前发布,98,"12,565元/平"
满二唯一，业主诚意出售，钥匙在手，随时看房,永庆湾 -老城,1室1厅 | 62.42平米 | 东 | 简装 | 低楼层(共19层)  | 板楼,2人关注 / 一年前发布,60,"9,613元/平"
总价低楼层好位置好成熟小区绿生花园,盈滨绿生花园 -老城,1室1厅 | 57.48平米 | 北 | 简装 | 中楼层(共11层)  | 板塔结合,5人关注 / 一年前发布,58,"10,091元/平"
澄迈长寿之乡，软件园片区 毛坯出售,海南软件园青年公寓 -老城,2室2厅 | 85平米 | 南 北 | 毛坯 | 中楼层(共25层)  | 塔楼,0人关注 / 一年前发布,85,"10,000元/平"
福隆·丽水湾 2室1厅 南,福隆·丽水湾 -老城,2室1厅 | 86平米 | 南 | 其他 | 低楼层(共25层)  | 板塔结合,0人关注 / 11个月以前发布,115,"13,373元/平"
精装修两房 满五唯一 洋房 一梯两户。,富力红树湾 -福山,2室2厅 | 93平米 | 东南 西北 | 精装 | 中楼层(共9层)  | 板塔结合,0人关注 / 5个月以前发布,100,"10,753元/平"
：品质社区，品牌缔造， 有泳池业主会所。,融创美伦熙语 -老城,2室2厅 | 75.56平米 | 南 | 其他 | 低楼层(共26层)  | 板楼,6人关注 / 一年前发布,100,"13,235元/平"
房子满二户型方正，采光充足，通风透气，明厨明卫,海湾雨林 -老城,2室1厅 | 80平米 | 南 | 毛坯 | 低楼层(共18层)  | 板塔结合,1人关注 / 一年前发布,90,"11,250元/平"
户型方正，朝南向，装修较新，维护好,融创美伦熙语 -老城,2室2厅 | 72.67平米 | 南 | 其他 | 低楼层(共26层)  | 板楼,0人关注 / 7个月以前发布,103,"14,174元/平"
福隆·丽水湾 2室2厅 西南,福隆·丽水湾 -老城,2室2厅 | 84.75平米 | 西南 | 其他 | 中楼层(共23层)  | 板塔结合,0人关注 / 11个月以前发布,100,"11,800元/平"
此房满五唯一 朝南 采光好 户型方正,丽海阳光 -老城,1室0厅 | 42平米 | 南 | 其他 | 低楼层(共18层)  | 板塔结合,9人关注 / 一年前发布,30,"7,143元/平"
此房满五多套 小区环境佳 地理位置好,冠永凤凰城A区 -老城,1室1厅 | 46.5平米 | 南 | 精装 | 高楼层(共17层)  | 板塔结合,0人关注 / 一年前发布,49,"10,538元/平"
海湾雨林 1室1厅 南,海湾雨林 -老城,1室1厅 | 61平米 | 南 | 其他 | 中楼层(共22层)  | 板塔结合,1人关注 / 一年前发布,67,"10,984元/平"
恒大御景湾 1室1厅 南,恒大御景湾 -老城,1室1厅 | 50平米 | 南 | 其他 | 低楼层(共33层)  | 板塔结合,2人关注 / 10个月以前发布,53,"10,600元/平"
四季康城二期南北通透大两房精装修,尚域世家 -老城,2室2厅 | 85平米 | 南 北 | 精装 | 中楼层(共15层)  | 板塔结合,6人关注 / 一年前发布,102,"12,000元/平"
澄迈长寿之乡 采光好，商圈成熟，交通方便,御泉名都 -老城,2室2厅 | 78平米 | 西 | 精装 | 低楼层(共18层)  | 板塔结合,0人关注 / 11个月以前发布,86,"11,026元/平"
澄迈福田 蓝山湖  小户型 田园里的生活就来这,蓝山湖 -福山,2室2厅 | 76.88平米 | 南 | 简装 | 低楼层(共17层)  | 板塔结合,0人关注 / 4个月以前发布,68,"8,845元/平"
小区外有步行街，有早市，生活便利，交通方便。,盈滨绿生花园 -老城,2室2厅 | 75平米 | 南 北 | 精装 | 高楼层(共18层)  | 暂无数据,3人关注 / 一年前发布,83,"11,067元/平"
软件园旁 总价低 中间楼层 视野开阔,海南软件园青年公寓 -老城,2室1厅 | 84.11平米 | 北 | 其他 | 低楼层(共25层)  | 塔楼,7人关注 / 一年前发布,65,"7,728元/平"
澄迈金江  长寿之乡 碧桂园项目。田园里的家,碧桂园美浪湾 -老城,2室1厅 | 70平米 | 南 | 精装 | 低楼层(共11层)  | 板塔结合,7人关注 / 5个月以前发布,60,"8,572元/平"
世界长寿之乡-澄迈老城-鲁能集团开发,鲁能海蓝福源 -老城,1室1厅 | 60.21平米 | 东 | 其他 | 低楼层(共18层)  | 板楼,5人关注 / 一年前发布,59,"9,800元/平"
此房满五唯一   小区生活方便  交通便利,金手指高尔夫温泉小镇 -老城,1室1厅 | 43.76平米 | 东南 | 其他 | 中楼层(共9层)  | 板塔结合,0人关注 / 7个月以前发布,50,"11,426元/平"
海湾雨林 1室1厅 南,海湾雨林 -老城,1室1厅 | 61平米 | 南 | 其他 | 中楼层(共22层)  | 板塔结合,1人关注 / 一年前发布,67,"10,984元/平"
中高楼层 看海景观好 户型方正 环境优美 拎包入住,四季康城诗健苑 -老城,2室2厅 | 79.22平米 | 北 | 精装 | 中楼层(共18层)  | 板塔结合,2人关注 / 一年前发布,87,"10,983元/平"
天赐上湾 2室1厅 东 南,天赐上湾 -老城,2室1厅 | 78.32平米 | 东 南 | 其他 | 高楼层(共18层)  | 板塔结合,0人关注 / 1个月以前发布,82,"10,470元/平"
此房朝南 楼层 位置佳 适合居住。,大同南海馨居 -老城,1室0厅 | 40平米 | 南 | 精装 | 中楼层(共18层)  | 板塔结合,0人关注 / 一年前发布,48,"12,000元/平"
此房满二 配套齐全 小区环境佳,大同南海馨居 -老城,1室1厅 | 40.25平米 | 南 | 精装 | 中楼层(共18层)  | 板塔结合,0人关注 / 10个月以前发布,51,"12,671元/平"
椰海温泉嘉苑 1室1厅 西南,椰海温泉嘉苑 -老城,1室1厅 | 57.31平米 | 西南 | 精装 | 低楼层(共17层)  | 板塔结合,1人关注 / 7个月以前发布,70,"12,215元/平"
西岸香舍 1室2厅 南,西岸香舍 -老城,1室2厅 | 50.5平米 | 南 | 其他 | 高楼层(共18层)  | 板塔结合,0人关注 / 8个月以前发布,60,"11,882元/平"
鲁能海蓝福源精装两房家具家电齐全看房方便,鲁能海蓝福源 -老城,2室2厅 | 61平米 | 南 | 精装 | 高楼层(共30层)  | 板塔结合,2人关注 / 一年前发布,92,"15,082元/平"
盈滨海岸精装两房家电家具齐全看房方便,盈滨海岸 -老城,2室2厅 | 90.19平米 | 北 | 精装 | 中楼层(共18层)  | 塔楼,0人关注 / 一年前发布,135,"14,969元/平"
楼层好 ，视野开阔， 一线海景。,远洋观海 -老城,1室1厅 | 47.26平米 | 东南 | 其他 | 中楼层(共18层)  | 板楼,0人关注 / 一年前发布,99,"20,948元/平"
此房满两年，两室，中间楼层毛坯可任意装修,福隆丽水湾2期 -老城,2室1厅 | 74.3平米 | 东 | 其他 | 高楼层(共31层)  | 板楼,0人关注 / 7个月以前发布,89,"11,979元/平"
澄迈长寿之乡。夜市旁边生活配套齐全，交通便利,香缇假日 -老城,2室2厅 | 70平米 | 南 北 | 其他 | 低楼层(共13层)  | 板塔结合,0人关注 / 一年前发布,65,"9,286元/平"
四季康城一期 1室0厅 南,四季康城一期 -老城,1室0厅 | 45平米 | 南 | 简装 | 中楼层(共13层)  | 塔楼,0人关注 / 6个月以前发布,60,"13,334元/平"
软件园旁边 朝南精装一房 拎包入住 采光好通透,盈滨绿生花园 -老城,1室2厅 | 59.26平米 | 南 | 精装 | 高楼层(共18层)  | 板塔结合,0人关注 / 一年前发布,70,"11,813元/平"
福隆丽水湾全新装修二手房没住过人,福隆·丽水湾 -老城,2室2厅 | 78平米 | 西南 | 简装 | 中楼层(共24层)  | 塔楼,5人关注 / 11个月以前发布,95,"12,180元/平"
长寿之乡澄迈盈滨半岛旅游度假区鲁能海蓝福源,鲁能海蓝福源 -老城,2室2厅 | 87.38平米 | 南 | 其他 | 中楼层(共30层)  | 板塔结合,6人关注 / 一年前发布,86,"9,843元/平"
低价出售，此房满五唯一，业主急售。,海航幸福家园小区 -老城,2室2厅 | 85平米 | 东南 | 其他 | 高楼层(共6层)  | 板塔结合,32人关注 / 一年前发布,60,"7,059元/平"
融创美伦熙语 2室2厅 南,融创美伦熙语 -老城,2室2厅 | 75平米 | 南 | 其他 | 中楼层(共26层)  | 板塔结合,0人关注 / 5个月以前发布,110,"14,667元/平"
此房满二 小区环境佳 配套齐全。,攬月灣 -福山,2室2厅 | 81.61平米 | 北 | 精装 | 低楼层(共18层)  | 板塔结合,0人关注 / 10个月以前发布,88,"10,783元/平"
海口老城北外旁精装修中华坊一两厅,中华坊 -老城,1室2厅 | 60.83平米 | 南 | 其他 | 中楼层(共17层)  | 板塔结合,0人关注 / 8个月以前发布,76,"12,494元/平"
本房满五年 且是海南唯一一套 毛坯房,海航幸福家园小区 -老城,2室2厅 | 85.33平米 | 南 北 | 其他 | 中楼层(共6层)  | 板塔结合,6人关注 / 一年前发布,63,"7,384元/平"
老城 北外旁 福隆丽水湾 满五唯一两房,福隆·丽水湾 -老城,2室2厅 | 88.39平米 | 北 | 精装 | 低楼层(共19层)  | 暂无数据,21人关注 / 8个月以前发布,86,"9,730元/平"
南北通透，房户型方正，采光好，楼层好，交通方便,尚域世家 -老城,4室2厅 | 105.95平米 | 南 北 | 其他 | 高楼层(共18层)  | 板塔结合,4人关注 / 6个月以前发布,170,"16,046元/平"
一线海景房 小户型 低总价 大产权,半岛·海洋国际 -老城,1室0厅 | 57平米 | 西 东 | 其他 | 中楼层(共23层)  | 塔楼,1人关注 / 一年前发布,50,"8,772元/平"
新型社区，值得拥有，别无所求。,南海之滨 -老城,2室2厅 | 92.26平米 | 南 | 其他 | 中楼层(共26层)  | 板楼,5人关注 / 一年前发布,123,"13,332元/平"
软件园旁边 朝南精装一房 拎包入住 采光好通透,盈滨绿生花园 -老城,1室2厅 | 59.26平米 | 南 | 精装 | 高楼层(共18层)  | 板塔结合,0人关注 / 一年前发布,70,"11,813元/平"
楼层好 ，视野开阔， 一线海景。,远洋观海 -老城,1室1厅 | 47.26平米 | 东南 | 其他 | 中楼层(共18层)  | 板楼,0人关注 / 一年前发布,99,"20,948元/平"
盈滨绿生花园 2室2厅 南 北,盈滨绿生花园 -老城,2室2厅 | 74.93平米 | 南 北 | 简装 | 高楼层(共18层)  | 板塔结合,3人关注 / 10个月以前发布,87,"11,611元/平"
大同南海馨居  精装一房   中高楼层  视野景观好。,大同南海馨居 -老城,1室0厅 | 40.24平米 | 东南 | 精装 | 中楼层(共18层)  | 板塔结合,3人关注 / 一年前发布,37,"9,195元/平"
公园 ，房子是满五年唯一的 ，南北通透的 户型方正,新香缇假日 -老城,2室2厅 | 70平米 | 南 北 | 简装 | 高楼层(共11层)  | 塔楼,6人关注 / 一年前发布,75,"10,715元/平"
碧海金珠 一室一厅 毛坯 中间楼层 南向,碧海·金珠花园 -老城,1室1厅 | 61.2平米 | 南 | 毛坯 | 中楼层(共24层)  | 板塔结合,1人关注 / 1个月以前发布,80,"13,072元/平"
小两房，均价低，采光好，诚心出售,冠永凤凰城A区 -老城,2室2厅 | 70.21平米 | 北 | 精装 | 低楼层(共15层)  | 板塔结合,3人关注 / 一年前发布,70,"9,971元/平"
此房鲁能海蓝福源东3区3期    满五年 多 唯一,鲁能海蓝福源 -老城,3室2厅 | 93.82平米 | 南 北 | 其他 | 高楼层(共11层)  | 板塔结合,42人关注 / 一年前发布,100,"10,659元/平"
生态软件园，步行街，房东急售南北通透两房。,盈滨绿生花园 -老城,2室1厅 | 69.71平米 | 南 北 | 毛坯 | 中楼层(共11层)  | 板楼,1人关注 / 6个月以前发布,61,"8,751元/平"
福隆丽水湾一期一房一厅63平69万出售,福隆·丽水湾 -老城,1室1厅 | 63.55平米 | 南 | 简装 | 中楼层(共19层)  | 板塔结合,2人关注 / 11个月以前发布,70,"11,015元/平"
房子精装修 满五 出行方便 小区配套成熟 生活方便,金手指高尔夫温泉小镇 -老城,1室1厅 | 42.83平米 | 西南 | 其他 | 低楼层(共11层)  | 板塔结合,1人关注 / 一年前发布,42.5,"9,923元/平"
盈滨半岛鲁能海蓝福源东二区高层1房出售,鲁能海蓝福源 -老城,1室1厅 | 60平米 | 北 | 简装 | 高楼层(共30层)  | 板塔结合,1人关注 / 5个月以前发布,65,"10,834元/平"
此房玉海金华   精装修  .....................,玉海金华 -老城,2室2厅 | 75.94平米 | 西北 | 其他 | 中楼层(共19层)  | 板楼,2人关注 / 一年前发布,95,"12,510元/平"
房子保养好 同小区相比价格较低 好房可看海,盈滨海岸 -老城,2室2厅 | 85.25平米 | 西北 | 毛坯 | 高楼层(共15层)  | 塔楼,0人关注 / 一年前发布,97,"11,379元/平"
盈滨海岸 2室2厅 西南 南,盈滨海岸 -老城,2室2厅 | 90.33平米 | 西南 南 | 其他 | 中楼层(共15层)  | 板塔结合,0人关注 / 一年前发布,125,"13,839元/平"
福隆·丽水湾 2室1厅 南,福隆·丽水湾 -老城,2室1厅 | 88平米 | 南 | 精装 | 中楼层(共19层)  | 板塔结合,0人关注 / 一年前发布,115,"13,069元/平"
此房户型好  采光好 精装修 业主诚心出售！,东汇•森语林 -老城,2室1厅 | 75平米 | 北 | 精装 | 低楼层(共18层)  | 塔楼,0人关注 / 7个月以前发布,96,"12,800元/平"
